Year of Birth,Child's First Name,Count
2021,Dilan,10
2021,Damien,10
2021,Chris,10
2021,Byron,10
2021,Ander,10
2021,Aidan,10
2021,Moshe,240
2021,David,221
2021,Joseph,219
2021,Benjamin,202
2021,Noah,182
2021,James,181
2021,Jack,173
2021,Jacob,168
2021,Chaim,164
2021,Leo,150
2021,Theodore,149
2021,Henry,144
2021,Abraham,144
2021,Luca,140
2021,Michael,139
2021,Daniel,139
2021,Yosef,126
2021,William,125
2021,John,125
2021,Samuel,122
2021,Oliver,119
2021,Isaac,118
2021,Charles,116
2021,Alexander,113
2021,Liam,110
2021,Adam,110
2021,Eli,100
2021,Julian,94
2021,Nicholas,90
2021,Shimon,85
2021,Mordechai,85
2021,Ethan,84
2021,Miles,83
2021,Aron,83
2021,Yitzchok,83
2021,Yehuda,82
2021,Yisroel,82
2021,Lucas,82
2021,Gabriel,81
2021,Thomas,79
2021,Asher,78
2021,Jackson,76
2021,Menachem,72
2021,Max,71
2021,Anthony,70
2021,Aiden,69
2021,Owen,68
2021,Ezra,67
2021,Aaron,66
2021,Levi,65
2021,Meir,64
2021,Tzvi,64
2021,Ryan,63
2021,Arthur,62
2021,Nathan,62
2021,Dylan,61
2021,Mason,59
2021,Sebastian,59
2021,George,59
2021,Robert,58
2021,Shmuel,57
2021,Zev,57
2021,Hudson,56
2021,Logan,55
2021,Luke,55
2021,Mendel,54
2021,Yakov,54
2021,Shlomo,53
2021,Yaakov,52
2021,Matthew,52
2021,Zachary,50
2021,Muhammad,49
2021,Jonah,49
2021,Avraham,49
2021,Simon,48
2021,Ari,46
2021,Theo,46
2021,Andrew,45
2021,Shaya,45
2021,Cameron,43
2021,Mark,41
2021,Dov,40
2021,Jordan,40
2021,Leon,39
2021,August,38
2021,Leonardo,38
2021,Eliezer,38
2021,Dominic,38
2021,Shulem,38
2021,Peter,38
2021,Solomon,37
2021,Nicolas,37
2021,Yusuf,37
2021,Judah,36
2021,Rafael,36
2021,Joshua,36
2021,Felix,36
2021,Elijah,36
2021,Elias,36
2021,Matteo,35
2021,Mayer,35
2021,Shia,34
2021,Milo,34
2021,Kai,34
2021,Omar,33
2021,Charlie,33
2021,Luka,33
2021,Maxwell,33
2021,Nico,33
2021,Dean,32
2021,Shlome,32
2021,Christopher,32
2021,Elliot,31
2021,Cooper,31
2021,Christian,31
2021,Avrohom,31
2021,Aryeh,31
2021,Simcha,31
2021,Shloimy,31
2021,Edward,30
2021,Ali,29
2021,Mohamed,29
2021,Jonathan,29
2021,Adrian,29
2021,Sam,28
2021,Hershy,28
2021,Lipa,28
2021,Martin,28
2021,Amir,28
2021,Roman,28
2021,Evan,28
2021,Harrison,28
2021,Nolan,27
2021,Salvatore,27
2021,Nathaniel,27
2021,Lorenzo,27
2021,Lazer,27
2021,Eliyahu,27
2021,Connor,27
2021,Grayson,26
2021,Cole,26
2021,Yechiel,26
2021,Wesley,26
2021,Vincent,26
2021,Louis,26
2021,Naftali,25
2021,Mendy,25
2021,Jake,25
2021,Arlo,25
2021,Antonio,25
2021,Joel,25
2021,Enzo,24
2021,Israel,24
2021,Axel,24
2021,Shalom,24
2021,Naftuli,24
2021,Finn,23
2021,Aidan,23
2021,Brody,23
2021,Chase,23
2021,Remy,23
2021,Jason,23
2021,Mateo,23
2021,Avrum,22
2021,Ahmed,22
2021,Philip,22
2021,Lev,22
2021,Usher,22
2021,Beau,21
2021,Carter,21
2021,Dovid,21
2021,Emmett,21
2021,Giovanni,21
2021,Oscar,21
2021,Raphael,21
2021,Rowan,21
2021,Shmiel,21
2021,Tyler,21
2021,Yossi,21
2021,Bennett,20
2021,Hamza,20
2021,Efraim,20
2021,Pinchas,20
2021,Alan,20
2021,River,20
2021,Moses,20
2021,Rocco,20
2021,Jesse,20
2021,Hunter,19
2021,Hersh,19
2021,Frank,19
2021,Wyatt,19
2021,Rory,19
2021,Zayn,19
2021,Maximilian,19
2021,Landon,19
2021,Aharon,18
2021,Austin,18
2021,Parker,18
2021,Benzion,18
2021,Jasper,18
2021,Albert,18
2021,Leibish,18
2021,Moishe,18
2021,Yehoshua,18
2021,Yoel,17
2021,Morris,17
2021,Patrick,17
2021,Paul,17
2021,Rayan,17
2021,Shaul,17
2021,Yousef,17
2021,Lukas,17
2021,Jude,17
2021,Jayden,17
2021,Hugo,17
2021,Colin,17
2021,Sean,16
2021,Steven,16
2021,Mohammed,16
2021,Jameson,16
2021,Hershel,16
2021,Elliott,16
2021,Umar,16
2021,Yida,16
2021,Duvid,16
2021,Dominick,16
2021,Desmond,16
2021,Cheskel,16
2021,Brandon,16
2021,Archer,16
2021,Akiva,16
2021,Shloma,15
2021,Abdulloh,15
2021,Ariel,15
2021,Cyrus,15
2021,Elimelech,15
2021,Everett,15
2021,Gavin,15
2021,Ibrahim,15
2021,Lincoln,15
2021,Maverick,15
2021,Pinchus,15
2021,Sonny,15
2021,Timothy,15
2021,Malik,14
2021,Youssef,14
2021,Sholom,14
2021,Eric,14
2021,Santino,14
2021,Elya,14
2021,Richard,14
2021,Graham,14
2021,Reuven,14
2021,Raymond,14
2021,Damian,14
2021,Harry,14
2021,Chesky,14
2021,Calvin,14
2021,Brooks,14
2021,Avi,14
2021,Micah,14
2021,Ameer,14
2021,Imran,14
2021,Luciano,13
2021,Maximus,13
2021,Moishy,13
2021,Shneur,13
2021,Ahmad,13
2021,Alex,13
2021,Baruch,13
2021,Binyomin,13
2021,Blake,13
2021,Caleb,13
2021,Carmine,13
2021,Victor,13
2021,Ellis,13
2021,Nachman,13
2021,Silas,13
2021,Nuchem,13
2021,Ezriel,13
2021,Gavriel,13
2021,Grant,13
2021,Kieran,13
2021,Tristan,13
2021,Giuseppe,12
2021,Zain,12
2021,Yitzchak,12
2021,Ronan,12
2021,Otto,12
2021,Muhammadali,12
2021,Muhammad Ali,12
2021,Mordche,12
2021,Leiby,12
2021,Laith,12
2021,Kevin,12
2021,Jaxon,12
2021,Frederick,12
2021,Finley,12
2021,Ben,12
2021,Atlas,12
2021,Alessandro,12
2021,Xavier,11
2021,Hayden,11
2021,Yazan,11
2021,Francesco,11
2021,Sami,11
2021,Walter,11
2021,Ibrohim,11
2021,Francis,11
2021,Vincenzo,11
2021,Idris,11
2021,Mohammad,11
2021,Myles,11
2021,Bryce,11
2021,Brayden,11
2021,Avrumy,11
2021,Wolf,11
2021,Clark,11
2021,Aviel,11
2021,Declan,11
2021,Eitan,11
2021,Ashton,11
2021,Angelo,11
2021,Allen,11
2021,Shai,11
2021,Yisrael,11
2021,Spencer,10
2021,Damien,10
2021,Ralph,10
2021,Bodhi,10
2021,Shloime,10
2021,Berl,10
2021,Saul,10
2021,Shea,10
2021,Noam,10
2021,Meilech,10
2021,Marco,10
2021,Maddox,10
2021,Leib,10
2021,Julien,10
2021,Yonah,10
2021,Jon,10
2021,Jamie,10
2021,Yaseen,10
2021,Henri,10
2021,Gideon,10
2021,Gianluca,10
2021,Ford,10
2021,Pinchos,10
2021,Fishel,10
2021,Yanky,10
2021,Sruly,10
2020,Chloe,100
2020,Olivia,79
2020,Emma,68
2020,Mia,64
2020,Sophia,50
2020,Ava,49
2020,Evelyn,48
2020,Emily,46
2020,Amelia,45
2020,Hannah,42
2020,Isabella,42
2020,Charlotte,40
2020,Fatima,37
2020,Maya,36
2020,Maryam,34
2020,Ella,32
2020,Sarah,32
2020,Bella,31
2020,Audrey,30
2020,Zoe,30
2020,Arya,30
2020,Claire,29
2020,Avery,29
2020,Aria,28
2020,Mila,27
2020,Zainab,27
2020,Ellie,25
2020,Zoey,25
2020,Hailey,25
2020,Ayat,25
2020,Leah,24
2020,Ayesha,23
2020,Stella,23
2020,Sofia,23
2020,Eva,23
2020,Luna,22
2020,Abigail,21
2020,Grace,21
2020,Aurora,21
2020,Anna,21
2020,Phoebe,20
2020,Zara,20
2020,Zahra,20
2020,Nora,20
2020,Inaaya,19
2020,Amal,19
2020,Alina,19
2020,Vivian,19
2020,Kayla,18
2020,Alice,18
2020,Eleanor,18
2020,Emilia,18
2020,Joanna,18
2020,Layla,18
2020,Penelope,18
2020,Inaya,17
2020,Anaya,17
2020,Eliana,17
2020,Sophie,17
2020,Manha,17
2020,Ashley,17
2020,Angelina,16
2020,Madison,16
2020,Zoya,16
2020,Melody,16
2020,Ivy,15
2020,Amy,15
2020,Anabia,15
2020,Clara,15
2020,Fiona,15
2020,Iris,15
2020,Nina,15
2020,Aisha,14
2020,Annie,14
2020,Ayra,14
2020,Celine,14
2020,Elena,14
2020,Harper,14
2020,Kaia,14
2020,Serena,13
2020,Tenzin,13
2020,Syeda,13
2020,Scarlett,13
2020,Mirha,13
2020,Julia,13
2020,Jocelyn,13
2020,Gemma,13
2020,Athena,13
2020,Ariana,13
2020,Aleena,13
2020,Violet,12
2020,Angela,12
2020,Sidratul,12
2020,Amber,12
2020,Nicole,12
2020,Hazel,12
2020,Summer,11
2020,Tiffany,11
2020,Amara,11
2020,Amina,11
2020,Ariel,11
2020,Aaliyah,11
2020,Cynthia,11
2020,Hoorain,11
2020,Gianna,11
2020,Jasmine,11
2020,Lydia,11
2020,Naomi,11
2020,Safa,11
2020,Alisha,11
2020,Adeline,10
2020,Victoria,10
2020,Arisha,10
2020,Irene,10
2020,Astrid,10
2020,Diya,10
2020,Rhea,10
2020,Noor,10
2020,Thea,10
2020,Lily,10
2020,Khadija,10
2020,Josephine,10
2020,Aiza,10
2020,Alia,10
2020,Aliya,10
2020,Amaya,10
2020,Ava,92
2020,Nova,56
2020,Zuri,50
2020,Skylar,46
2020,Serenity,44
2020,Fatoumata,43
2020,Nyla,43
2020,Madison,38
2020,Gianna,37
2020,Riley,37
2020,Olivia,36
2020,Brielle,34
2020,Fatima,33
2020,Aaliyah,32
2020,Chloe,30
2020,Mariam,29
2020,Aisha,28
2020,Layla,28
2020,Autumn,28
2020,Amelia,28
2020,Jayla,27
2020,Gabriella,27
2020,Kehlani,27
2020,Milani,26
2020,Miracle,25
2020,Mia,25
2020,Eliana,24
2020,Ariana,24
2020,Savannah,24
2020,London,23
2020,Amina,22
2020,Makayla,22
2020,Summer,22
2020,Isabella,22
2020,Hawa,21
2020,Melody,21
2020,Naomi,21
2020,Harmony,21
2020,Luna,20
2020,Zoe,20
2020,Reign,20
2020,Nia,20
2020,Phoenix,20
2020,Mariama,20
2020,Ariel,20
2020,Emma,19
2020,Londyn,19
2020,Abigail,19
2020,Kali,19
2020,Amara,19
2020,Amira,19
2020,Sophia,18
2020,Taylor,18
2020,Ariah,18
2020,Genesis,18
2020,Jasmine,18
2020,Paige,18
2020,Zoey,18
2020,Wynter,18
2020,Avery,17
2020,Brooklyn,17
2020,Faith,17
2020,Journee,17
2020,Kaylee,17
2020,Nylah,17
2020,Sarai,17
2020,Zhuri,17
2020,Anaya,16
2020,Arya,16
2020,Kayla,16
2020,Bella,16
2020,Grace,16
2020,Aminata,16
2020,Nevaeh,16
2020,Rylee,16
2020,Alana,16
2020,Emily,16
2020,Arianna,15
2020,Royalty,15
2020,Laila,15
2020,Jade,15
2020,Hope,15
2020,Heaven,15
2020,Elizabeth,15
2020,Dream,15
2020,Aurora,15
2020,Aria,15
2020,Alani,15
2020,Aissatou,15
2020,Peyton,14
2020,Kennedy,14
2020,Khloe,14
2020,Malia,14
2020,Journey,14
2020,Sage,14
2020,Zara,14
2020,Amirah,14
2020,Aubrey,13
2020,Ella,13
2020,Esther,13
2020,Sanai,13
2020,Aliyah,12
2020,Oumou,12
2020,Penelope,12
2020,Shiloh,12
2020,Victoria,12
2020,Zahra,12
2020,Zariah,12
2020,Milan,12
2020,Melanie,12
2020,Leilani,12
2020,Kimora,12
2020,Hannah,12
2020,Hailey,12
2020,Cali,12
2020,Awa,12
2020,Ariyah,12
2020,Amora,12
2020,Nala,12
2020,Amiyah,12
2020,Maliyah,11
2020,Mya,11
2020,Sarah,11
2020,Kenzie,11
2020,Kelsey,11
2020,Jordyn,11
2020,Egypt,11
2020,Zola,11
2020,Lauren,11
2020,Dakota,11
2020,Brianna,11
2020,Legacy,11
2020,Aniyah,11
2020,Mackenzie,11
2020,Khadijah,11
2020,Trinity,10
2020,Sariah,10
2020,Maya,10
2020,Nalani,10
2020,Aicha,10
2020,Alyssa,10
2020,Amaya,10
2020,Ariella,10
2020,Athena,10
2020,Eva,10
2020,Fatou,10
2020,Gabrielle,10
2020,Jayda,10
2020,Kamiyah,10
2020,Khadija,10
2020,Kylie,10
2020,Leila,10
2020,Violet,10
2020,Isabella,203
2020,Emma,180
2020,Sophia,179
2020,Luna,171
2020,Mia,161
2020,Camila,158
2020,Gianna,115
2020,Valentina,100
2020,Alaia,97
2020,Amelia,94
2020,Sofia,91
2020,Leah,90
2020,Victoria,86
2020,Scarlett,79
2020,Ava,76
2020,Zoe,75
2020,Olivia,74
2020,Chloe,73
2020,Emily,72
2020,Hailey,67
2020,Abigail,65
2020,Ashley,60
2020,Penelope,59
2020,Genesis,58
2020,Samantha,57
2020,Allison,57
2020,Charlotte,56
2020,Madison,56
2020,Amaia,53
2020,Ariana,53
2020,Amaya,47
2020,Valerie,46
2020,Kaylee,46
2020,Layla,45
2020,Sarah,45
2020,Kimberly,44
2020,Amy,44
2020,Mila,44
2020,Kylie,43
2020,Emilia,43
2020,Brianna,42
2020,Gabriella,42
2020,Leilani,42
2020,Aaliyah,42
2020,Bella,42
2020,Arianna,41
2020,Jade,39
2020,Riley,39
2020,Elena,38
2020,Grace,36
2020,Aurora,36
2020,Hannah,36
2020,Elizabeth,35
2020,Aria,33
2020,Serenity,33
2020,Kehlani,33
2020,Ella,33
2020,Zoey,32
2020,Eliana,32
2020,Juliette,32
2020,Lia,32
2020,Melanie,31
2020,Lucia,31
2020,Maria,31
2020,Natalia,31
2020,Gabriela,30
2020,Daniela,30
2020,Melody,30
2020,Nova,29
2020,Violet,29
2020,Naomi,29
2020,Kaylani,29
2020,Jayleen,29
2020,Maya,28
2020,Ayla,27
2020,Ellie,27
2020,Athena,26
2020,Aubrey,26
2020,Rose,26
2020,Amalia,26
2020,Kiara,26
2020,Eva,26
2020,Ariella,26
2020,Skylar,25
2020,Danna,25
2020,Catalina,25
2020,Andrea,25
2020,Ximena,25
2020,Alina,24
2020,Kamila,24
2020,Delilah,24
2020,Arya,24
2020,Khloe,24
2020,Jasmine,23
2020,Jazmin,23
2020,Savannah,23
2020,Celine,22
2020,Sarai,22
2020,Samara,22
2020,Emely,22
2020,Avery,22
2020,Alexa,22
2020,Alice,21
2020,Antonella,21
2020,Nicole,21
2020,Isabel,21
2020,Katherine,21
2020,Alia,21
2020,Amanda,20
2020,Alani,20
2020,Sara,20
2020,Leila,20
2020,Evelyn,20
2020,Diana,20
2020,Angela,19
2020,Valeria,19
2020,Liliana,19
2020,Michelle,19
2020,Adriana,19
2020,Abby,19
2020,Itzel,19
2020,Gia,19
2020,Denisse,19
2020,Natalie,19
2020,Kailani,18
2020,Alexandra,18
2020,Alana,18
2020,Aitana,18
2020,Maia,18
2020,Vanessa,17
2020,Ana,17
2020,April,17
2020,Aylin,17
2020,Esmeralda,17
2020,Ivy,17
2020,Leslie,17
2020,Sophie,17
2020,Ruby,16
2020,Alanna,16
2020,Brielle,16
2020,Destiny,16
2020,Eileen,16
2020,Melissa,16
2020,Selena,16
2020,Milani,15
2020,Alison,15
2020,Anna,15
2020,Annalise,15
2020,Kayla,15
2020,Sienna,15
2020,Autumn,14
2020,Nyla,14
2020,Nevaeh,14
2020,Lily,14
2020,Liana,14
2020,Keily,14
2020,Karla,14
2020,Juliet,14
2020,Juliana,14
2020,Julia,14
2020,Iris,14
2020,Elianna,14
2020,Cali,14
2020,Audrey,14
2020,Alicia,14
2020,Aleah,14
2020,Adelyn,14
2020,Stella,13
2020,Alaya,13
2020,Phoenix,13
2020,Nashla,13
2020,Malia,13
2020,Kayleen,13
2020,Jennifer,13
2020,Eliza,13
2020,Ayleen,13
2020,Bianca,12
2020,Nayeli,12
2020,Amira,12
2020,Melany,12
2020,Angelica,12
2020,Rosalia,12
2020,Leyla,12
2020,Harmony,12
2020,Madeline,12
2020,Everly,12
2020,Esther,12
2020,Daniella,12
2020,Daisy,12
2020,Keyla,11
2020,Lauren,11
2020,Amber,11
2020,Jayla,11
2020,Hazel,11
2020,Lizbeth,11
2020,Giselle,11
2020,Faith,11
2020,Melina,11
2020,Amelie,11
2020,Anaya,11
2020,Angie,11
2020,Denise,11
2020,Sherlyn,11
2020,Briella,11
2020,Charlie,11
2020,Celeste,11
2020,Zara,11
2020,Camille,11
2020,Jazlyn,11
2020,Alba,11
2020,Aliyah,11
2020,Alyssa,11
2020,Summer,10
2020,Mariana,10
2020,Madelyn,10
2020,London,10
2020,Leilany,10
2020,Leia,10
2020,Kate,10
2020,Joy,10
2020,Jaylani,10
2020,Ivanna,10
2020,Hanna,10
2020,Dayana,10
2020,Clara,10
2020,Chelsea,10
2020,Cennet,10
2020,Carolina,10
2020,Carmen,10
2020,Briana,10
2020,Amina,10
2020,Alma,10
2020,Alaiya,10
2020,Adelynn,10
2020,Adeline,10
2020,Rachel,10
2020,Mya,10
2020,Miranda,10
2020,Yaretzi,10
2020,Esther,215
2020,Leah,211
2020,Sarah,189
2020,Rachel,187
2020,Miriam,178
2020,Olivia,171
2020,Emma,166
2020,Chaya,161
2020,Sophia,146
2020,Charlotte,144
2020,Mia,135
2020,Ava,126
2020,Chana,117
2020,Rivka,116
2020,Sara,108
2020,Sofia,106
2020,Zoe,104
2020,Ella,100
2020,Elizabeth,91
2020,Faigy,89
2020,Lily,85
2020,Amelia,84
2020,Maya,83
2020,Isabella,83
2020,Emily,79
2020,Gitty,79
2020,Malky,74
2020,Hannah,71
2020,Anna,68
2020,Emilia,68
2020,Penelope,66
2020,Yitty,65
2020,Abigail,64
2020,Rose,63
2020,Malka,63
2020,Grace,62
2020,Sophie,61
2020,Mila,61
2020,Rivky,59
2020,Nora,58
2020,Eleanor,57
2020,Sienna,56
2020,Isla,56
2020,Eva,56
2020,Chloe,56
2020,Stella,54
2020,Victoria,54
2020,Alexandra,54
2020,Julia,54
2020,Sury,53
2020,Devorah,52
2020,Madison,52
2020,Gabriella,51
2020,Toby,51
2020,Evelyn,50
2020,Baila,48
2020,Riley,47
2020,Noa,47
2020,Josephine,46
2020,Avery,46
2020,Alice,46
2020,Raizy,46
2020,Violet,45
2020,Dina,44
2020,Valentina,44
2020,Chany,44
2020,Clara,44
2020,Esty,43
2020,Goldy,42
2020,Margot,42
2020,Chava,41
2020,Aria,41
2020,Lucy,41
2020,Talia,40
2020,Naomi,40
2020,Zoey,40
2020,Harper,39
2020,Blima,38
2020,Layla,38
2020,Scarlett,38
2020,Sloane,38
2020,Shaindy,38
2020,Luna,37
2020,Libby,37
2020,Madeline,37
2020,Quinn,36
2020,Ariana,36
2020,Idy,36
2020,Sadie,36
2020,Lillian,35
2020,Maria,34
2020,Gianna,34
2020,Eliana,34
2020,Ellie,33
2020,Rebecca,33
2020,Claire,33
2020,Hailey,32
2020,Natalie,32
2020,Vivienne,32
2020,Amina,32
2020,Frances,32
2020,Ruby,31
2020,Beatrice,31
2020,Eloise,31
2020,Pessy,31
2020,Maeve,30
2020,Hindy,29
2020,Isabelle,29
2020,Nechama,29
2020,Yehudis,29
2020,Yocheved,29
2020,Aurora,29
2020,Ayla,29
2020,Maryam,28
2020,Kayla,28
2020,Henny,27
2020,Adele,27
2020,Aisha,27
2020,Blimy,27
2020,Caroline,27
2020,Margaret,27
2020,Liba,26
2020,Vivian,26
2020,Fraidy,26
2020,Lola,26
2020,Ariella,25
2020,Yael,25
2020,Ruchy,25
2020,Poppy,25
2020,Nina,24
2020,Zissy,24
2020,Shevy,24
2020,Anastasia,24
2020,Bella,24
2020,Juliette,24
2020,Francesca,24
2020,Rochel,24
2020,Alessia,23
2020,Juliana,23
2020,Nicole,23
2020,Yides,23
2020,Hazel,23
2020,Esme,23
2020,Louisa,23
2020,Bracha,23
2020,Audrey,23
2020,Ruth,22
2020,Mackenzie,22
2020,Adina,22
2020,Lila,22
2020,Lucia,22
2020,Phoebe,21
2020,Etty,21
2020,Mindy,21
2020,Mary,21
2020,Gemma,21
2020,June,21
2020,Juliet,21
2020,Frimet,21
2020,Arya,21
2020,Isabel,21
2020,Shira,20
2020,Skylar,20
2020,Michelle,20
2020,Jane,20
2020,Ivy,20
2020,Eden,20
2020,Diana,20
2020,Catherine,20
2020,Leila,20
2020,Eliza,19
2020,Dylan,19
2020,Molly,19
2020,Madelyn,19
2020,Gittel,19
2020,Amira,19
2020,Colette,19
2020,Charlie,19
2020,Angelina,19
2020,Remi,19
2020,Remy,19
2020,Amalia,19
2020,Simone,19
2020,Adeline,19
2020,Fiona,19
2020,Golda,19
2020,Faiga,19
2020,Mariam,19
2020,Lara,18
2020,Tessa,18
2020,Vera,18
2020,Annabelle,18
2020,Brooke,18
2020,Chavy,18
2020,Cora,18
2020,Daniella,18
2020,Giuliana,18
2020,Hinda,18
2020,Muslima,18
2020,Liv,18
2020,Lia,18
2020,Theodora,18
2020,Suri,17
2020,Alessandra,17
2020,Adriana,17
2020,Elena,17
2020,Emmy,17
2020,Laila,17
2020,Lena,17
2020,Willa,17
2020,Raizel,17
2020,Madeleine,17
2020,Cecilia,17
2020,Batsheva,17
2020,Aya,17
2020,Devora,17
2020,Alma,17
2020,Lina,17
2020,Liana,17
2020,Brielle,16
2020,Rivkah,16
2020,Siena,16
2020,Serena,16
2020,Sasha,16
2020,Parker,16
2020,Lyla,16
2020,Milana,16
2020,Olive,16
2020,Kira,16
2020,Imona,16
2020,Hadassah,16
2020,Eve,16
2020,Elle,16
2020,Celine,16
2020,Bruchy,16
2020,Frady,15
2020,Zara,15
2020,Sydney,15
2020,Shoshana,15
2020,Samantha,15
2020,Perel,15
2020,Pearl,15
2020,Addison,15
2020,Mirel,15
2020,Millie,15
2020,Michaela,15
2020,Lea,15
2020,Julianna,15
2020,Alina,15
2020,Jade,15
2020,Sylvie,14
2020,Summer,14
2020,Maisie,14
2020,Kaia,14
2020,Gabrielle,14
2020,Maia,14
2020,Camille,14
2020,Willow,14
2020,Hadley,14
2020,Breindy,14
2020,Valerie,14
2020,Athena,14
2020,Tzippy,14
2020,Georgia,14
2020,Ahuva,14
2020,Ada,14
2020,Tzipora,14
2020,Aliya,13
2020,Agnes,13
2020,Reese,13
2020,Rosie,13
2020,Edith,13
2020,Trany,13
2020,Aurelia,13
2020,Ayala,13
2020,Taylor,13
2020,Leyla,13
2020,Perl,13
2020,Emerson,13
2020,Evangeline,13
2020,Frieda,13
2020,Michal,13
2020,Matty,13
2020,Gia,13
2020,Matilda,13
2020,Lucille,13
2020,Liliana,13
2020,Jana,13
2020,Kamila,13
2020,Hanna,13
2020,Arianna,13
2020,Allison,13
2020,Raquel,12
2020,Malak,12
2020,Safiya,12
2020,Roizy,12
2020,Perry,12
2020,Arielle,12
2020,Blake,12
2020,Elise,12
2020,Elisheva,12
2020,Juniper,12
2020,Virginia,12
2020,Savannah,11
2020,Camilla,11
2020,Celeste,11
2020,Layan,11
2020,Leora,11
2020,Daphne,11
2020,Fradel,11
2020,Livia,11
2020,Freida,11
2020,Khadija,11
2020,Allegra,11
2020,Luciana,11
2020,Yenty,11
2020,Simi,11
2020,Margaux,11
2020,Bianca,11
2020,Basya,11
2020,Shifra,11
2020,Shaindel,11
2020,Shaina,11
2020,Serafina,11
2020,Morgan,11
2020,Mushka,11
2020,Noor,11
2020,Laura,11
2020,Paige,11
2020,Rechel,11
2020,Sage,11
2020,Selena,11
2020,Jenna,10
2020,Avigail,10
2020,Aviva,10
2020,Bassy,10
2020,Bayan,10
2020,Mira,10
2020,Brianna,10
2020,Cameron,10
2020,Madina,10
2020,Lydia,10
2020,Louise,10
2020,Lilia,10
2020,Devoiry,10
2020,Farah,10
2020,Genevieve,10
2020,Goldie,10
2020,Lauren,10
2020,Zelda,10
2020,Shavy,10
2020,Sabrina,10
2020,Reem,10
2020,Aliza,10
2020,Nova,10
2020,Antonia,10
2020,Norah,10
2020,Aubrey,10
2020,Nicolette,10
2020,Ethan,136
2020,Muhammad,131
2020,Aiden,107
2020,Liam,96
2020,Lucas,90
2020,Jasper,81
2020,Jayden,67
2020,Ryan,65
2020,Noah,56
2020,Oliver,56
2020,Leo,46
2020,Aaron,46
2020,Ayaan,45
2020,Mohammad,45
2020,Alexander,41
2020,William,41
2020,Henry,40
2020,Dylan,39
2020,Theodore,39
2020,Ibrahim,38
2020,Arham,38
2020,Abdullah,36
2020,Mason,35
2020,Daniel,35
2020,Nathan,34
2020,Zayan,33
2020,James,32
2020,Benjamin,32
2020,Owen,32
2020,Evan,32
2020,Austin,32
2020,Eric,31
2020,Logan,30
2020,Yusuf,29
2020,Kai,28
2020,Kyle,28
2020,Michael,27
2020,Mohammed,26
2020,Isaac,25
2020,Justin,25
2020,Marcus,25
2020,Tenzin,25
2020,Jacob,24
2020,Eason,24
2020,Andrew,23
2020,Adam,23
2020,Felix,23
2020,Jason,23
2020,Miles,23
2020,Rayan,23
2020,Max,22
2020,Ian,22
2020,Jerry,22
2020,Vincent,22
2020,Nicholas,22
2020,Caleb,21
2020,Aidan,21
2020,Luke,21
2020,Matthew,21
2020,Samuel,21
2020,Kayden,21
2020,Brandon,20
2020,Aarav,20
2020,Elijah,20
2020,Ivan,20
2020,Jonathan,20
2020,Kevin,20
2020,Zachary,20
2020,Asher,19
2020,Alex,19
2020,Luca,18
2020,Md,18
2020,Bryan,18
2020,Jordan,17
2020,Wesley,17
2020,George,17
2020,Leon,17
2020,Joshua,17
2020,Tyler,16
2020,Grayson,16
2020,Jack,16
2020,Julian,16
2020,Joseph,15
2020,Zayn,15
2020,Syed,15
2020,Musa,15
2020,Jackson,15
2020,Hudson,15
2020,Charles,15
2020,Ayan,15
2020,Nathaniel,14
2020,Jeremy,14
2020,Hayden,14
2020,Gavin,14
2020,Aryan,14
2020,Arjun,14
2020,Nolan,14
2020,Safwan,13
2020,Isaiah,13
2020,Connor,13
2020,Cody,13
2020,Alvin,13
2020,Zain,13
2020,Arthur,13
2020,Andy,13
2020,Louis,13
2020,Hamza,13
2020,Devin,12
2020,Hunter,12
2020,Kiaan,12
2020,Roy,12
2020,Thomas,12
2020,Aayan,12
2020,Anson,12
2020,Caden,12
2020,David,12
2020,Harrison,12
2020,Theo,11
2020,Yasin,11
2020,Wilson,11
2020,Simon,11
2020,Shawn,11
2020,Omar,11
2020,Levi,11
2020,Kabir,11
2020,Christopher,11
2020,Christian,11
2020,Brian,11
2020,Azaan,11
2020,Armaan,11
2020,Anas,11
2020,Abdul,11
2020,Elliot,10
2020,Elvin,10
2020,Enzo,10
2020,Usman,10
2020,Abrar,10
2020,Adrian,10
2020,Rohan,10
2020,Raymond,10
2020,Alan,10
2020,Ayden,10
2020,Charlie,10
2020,Eden,10
2020,Maxwell,10
2020,Jeffrey,10
2020,Noah,118
2020,Amir,89
2020,Elijah,81
2020,Liam,79
2020,Josiah,78
2020,Mason,68
2020,Zion,65
2020,Kairo,56
2020,Kyrie,54
2020,Jeremiah,53
2020,Amari,53
2020,Aiden,50
2020,King,49
2020,Ethan,48
2020,Jayden,48
2020,Joshua,47
2020,Michael,46
2020,Carter,44
2020,Logan,44
2020,Kayden,43
2020,Bryson,41
2020,Messiah,40
2020,Isaiah,40
2020,Kai,39
2020,Ayden,37
2020,Adonis,37
2020,Samuel,35
2020,Cairo,35
2020,Karter,35
2020,Nasir,35
2020,Jacob,34
2020,Jayce,34
2020,Legend,34
2020,Mohamed,34
2020,Cameron,34
2020,Ibrahim,33
2020,Tristan,33
2020,Jace,33
2020,Chase,32
2020,Caleb,31
2020,Ryan,30
2020,Christopher,30
2020,Daniel,30
2020,Hunter,30
2020,Kaiden,30
2020,Prince,30
2020,Anthony,28
2020,Asher,28
